Word,fiveStar,fourSar,threeStar,twoStar,oneStar,Score1,Score2
liste,52,86,30,13,4,0.8571428571428571,0.7806451612903226
listi,11,5,1,3,3,0.5714285714285714,0.45454545454545453
lists,528,414,251,159,167,0.5194244604316547,0.48580441640378547
traipse,10,19,5,2,4,0.42857142857142855,0.6571428571428571
ducati,9,5,4,2,4,0.38461538461538464,0.4
substantial,553,781,385,201,160,0.5511921458625526,0.5740412979351033
ducats,4,5,3,3,2,0.3333333333333333,0.2857142857142857
cadavers,11,5,5,1,1,0.8333333333333334,0.7777777777777778
reciprocated,5,9,2,1,9,-0.2857142857142857,0.16666666666666666
5year,32,6,14,8,22,0.18518518518518517,0.11764705882352941
knowing,5087,2774,1453,1301,2236,0.38932131640038237,0.37936480084225305
lisas,73,18,8,3,8,0.8024691358024691,0.7843137254901961
essens,9,18,13,6,6,0.2,0.38461538461538464
peruse,363,446,149,77,50,0.7578692493946732,0.7286324786324786
drythe,3,2,5,12,7,-0.4,-0.5833333333333334
luxuries,75,41,17,23,10,0.7647058823529411,0.5570469798657718
transcended,30,7,2,1,1,0.9354838709677419,0.8974358974358975
inseason,20,24,8,4,2,0.8181818181818182,0.76
spotting,70,71,43,16,32,0.37254901960784315,0.49206349206349204
historical,460,341,148,55,38,0.8473895582329317,0.7919463087248322
livre,38,44,13,0,1,0.9487179487179487,0.9759036144578314
geezers,6,16,6,8,5,0.09090909090909091,0.2571428571428571
defied,21,6,4,1,7,0.5,0.5428571428571428
eyelevel,9,6,4,3,0,1.0,0.6666666666666666
defies,62,29,10,13,10,0.7222222222222222,0.5964912280701754
mulino,51,15,11,19,6,0.7894736842105263,0.45054945054945056
ganache,424,336,136,46,19,0.9142212189616253,0.8424242424242424
rehabilitation,62,12,2,2,16,0.5897435897435898,0.6086956521739131
furnitures,38,26,24,19,27,0.16923076923076924,0.16363636363636364
torani,10,23,6,3,0,1.0,0.8333333333333334
substation,14,4,1,3,5,0.47368421052631576,0.38461538461538464
weirdest,48,98,86,103,92,-0.3142857142857143,-0.1436950146627566
define,106,90,44,33,34,0.5142857142857142,0.49049429657794674
widened,23,27,5,2,5,0.6428571428571429,0.7543859649122807
helicopter,348,193,85,72,98,0.5605381165919282,0.5218002812939522
palpable,32,23,27,17,26,0.10344827586206896,0.12244897959183673
seagrams,9,14,3,2,5,0.2857142857142857,0.5333333333333333
wounds,58,29,12,15,71,-0.10077519379844961,0.005780346820809248
lived,11055,6244,2128,1505,2444,0.6378991036373065,0.6282944277108434
tasties,10,6,1,1,0,1.0,0.8823529411764706
tastier,457,584,488,313,145,0.5182724252491694,0.38892595063375585
mulita,9,7,4,0,0,1.0,1.0
bakersfield,43,39,14,19,14,0.5087719298245614,0.4260869565217391
tastily,11,12,2,0,1,0.8333333333333334,0.9166666666666666
liven,50,85,72,33,16,0.5151515151515151,0.4673913043478261
lives,3538,1823,696,485,945,0.5784073165291099,0.5788543660727433
liver,996,879,364,179,212,0.6490066225165563,0.6548984995586937
touting,30,39,31,32,32,-0.03225806451612903,0.03759398496240601
culantro,9,14,4,3,1,0.8,0.7037037037037037
livid,22,21,21,79,441,-0.9049676025917927,-0.8472468916518651
livin,38,30,17,2,3,0.8536585365853658,0.863013698630137
reviendrai,20,23,8,2,2,0.8181818181818182,0.8297872340425532
shoplifting,4,10,15,14,29,-0.7575757575757576,-0.5087719298245614
knowhow,44,16,5,2,3,0.8723404255319149,0.8461538461538461
tasting,11677,8667,4339,3303,2481,0.6495267693177003,0.5572565829761176
rescues,109,16,11,7,32,0.5460992907801419,0.524390243902439
ausgeben,4,2,4,4,2,0.3333333333333333,0.0
blurts,3,4,3,6,15,-0.6666666666666666,-0.5
rescued,270,68,27,30,64,0.6167664670658682,0.5648148148148148
calexico,8,11,1,1,0,1.0,0.9
jails,3,5,1,0,9,-0.5,-0.058823529411764705
jaime,417,365,136,45,67,0.7231404958677686,0.7494407158836689
cheffini,11,5,1,2,0,1.0,0.7777777777777778
blurry,81,84,52,49,79,0.0125,0.12627986348122866
shuffled,64,53,29,72,106,-0.24705882352941178,-0.20677966101694914
longhaul,12,4,1,0,0,1.0,1.0
survey,268,240,138,189,408,-0.20710059171597633,-0.08054298642533937
shuffles,6,3,5,3,19,-0.52,-0.41935483870967744
convienant,13,12,0,6,2,0.7333333333333333,0.5151515151515151
jahre,33,44,42,16,9,0.5714285714285714,0.5098039215686274
revitalization,38,36,27,3,6,0.7272727272727273,0.7831325301204819
bookcase,44,30,10,8,8,0.6923076923076923,0.6444444444444445
goblets,54,62,46,14,15,0.5652173913043478,0.6
chemdry,25,0,1,0,0,1.0,1.0
ehhhhh,8,10,29,28,12,-0.2,-0.3793103448275862
lobstershrimp,9,11,6,3,1,0.8,0.6666666666666666
breathable,25,16,7,5,6,0.6129032258064516,0.5769230769230769
disguise,103,86,63,70,85,0.09574468085106383,0.09883720930232558
aesthetically,288,302,187,100,44,0.7349397590361446,0.6076294277929155
sparring,26,6,6,5,8,0.5294117647058824,0.4222222222222222
scottsdalephoenix,93,26,10,9,10,0.8058252427184466,0.7246376811594203
musashis,9,6,3,0,2,0.6363636363636364,0.7647058823529411
cheerfulness,19,7,6,2,2,0.8095238095238095,0.7333333333333333
uncles,123,85,42,25,41,0.5,0.5182481751824818
sterilizing,8,5,2,2,6,0.14285714285714285,0.23809523809523808
policemen,12,11,6,4,8,0.2,0.3142857142857143
policeman,13,11,2,2,9,0.18181818181818182,0.37142857142857144
wochenende,24,27,8,3,5,0.6551724137931034,0.7288135593220338
casualties,8,15,7,4,1,0.7777777777777778,0.6428571428571429
absofreakinlutely,8,6,2,0,0,1.0,1.0
awhile,3503,4021,2520,1717,1525,0.3933969769291965,0.3977336057960245
defcon,14,15,5,2,5,0.47368421052631576,0.6111111111111112
fiasco,78,99,113,140,245,-0.5170278637770898,-0.3701067615658363
mulled,39,73,33,12,5,0.7727272727272727,0.7364341085271318
jalea,22,24,9,3,3,0.76,0.7692307692307693
mullet,66,25,26,10,55,0.09090909090909091,0.16666666666666666
jaleo,273,234,105,81,32,0.7901639344262295,0.635483870967742
wishlist,24,20,5,2,2,0.8461538461538461,0.8333333333333334
relocating,211,90,34,21,50,0.6168582375478927,0.6182795698924731
beagles,46,22,6,9,5,0.803921568627451,0.6585365853658537
zuchinni,43,55,20,11,9,0.6538461538461539,0.6610169491525424
relocation,112,27,12,14,34,0.5342465753424658,0.48663101604278075
senorita,17,41,21,14,22,-0.1282051282051282,0.23404255319148937
unclog,24,8,7,13,27,-0.058823529411764705,-0.1111111111111111
traitor,9,8,4,0,1,0.8,0.8888888888888888
massagefacial,15,5,4,1,3,0.6666666666666666,0.6666666666666666
workweek,19,31,10,4,5,0.5833333333333334,0.6949152542372882
quitting,48,27,12,18,45,0.03225806451612903,0.08695652173913043
jakob,12,4,3,0,0,1.0,1.0
husbands,2636,1734,1234,1377,1732,0.20695970695970695,0.16860542853322635
reviewswe,8,3,1,6,5,0.23076923076923078,0.0
essaye,11,5,1,7,2,0.6923076923076923,0.28
essays,24,12,6,2,1,0.92,0.8461538461538461
canister,28,30,27,22,61,-0.3707865168539326,-0.1773049645390071
extraordinary,1365,719,761,284,133,0.822429906542056,0.6665333866453419
caravan,48,37,11,16,20,0.4117647058823529,0.4049586776859504
ignorant,178,115,101,125,601,-0.5430038510911425,-0.42492639842983315
cradle,22,13,10,7,6,0.5714285714285714,0.4583333333333333
forwell,7,6,4,4,1,0.75,0.4444444444444444
allerlei,3,8,8,2,0,1.0,0.6923076923076923
cranberry,1344,1260,528,347,235,0.7023432552248259,0.6346516007532956
fishseafood,26,11,9,5,4,0.7333333333333333,0.6086956521739131
1hour,60,46,31,15,64,-0.03225806451612903,0.14594594594594595
reviewthe,11,9,6,5,4,0.4666666666666667,0.3793103448275862
essaie,2,2,7,2,3,-0.2,-0.1111111111111111
draping,32,18,14,8,5,0.7297297297297297,0.5873015873015873
jakes,64,30,31,4,19,0.5421686746987951,0.6068376068376068
truffles,1350,851,305,174,56,0.9203413940256046,0.8107774578362814
boysenberry,22,24,7,2,0,1.0,0.9166666666666666
janna,14,2,2,1,1,0.8666666666666667,0.7777777777777778
truffley,8,31,15,3,0,1.0,0.8571428571428571
favoured,6,13,4,2,0,1.0,0.8095238095238095
katies,41,9,8,4,1,0.9523809523809523,0.8181818181818182
unmarked,75,99,30,35,48,0.21951219512195122,0.3540856031128405
guffaw,5,6,4,2,2,0.42857142857142855,0.4666666666666667
csection,79,27,8,12,45,0.27419354838709675,0.3006134969325153
lizzy,23,13,2,1,1,0.9166666666666666,0.8947368421052632
prethanksgiving,11,4,1,0,0,1.0,1.0
defect,86,24,20,32,119,-0.16097560975609757,-0.15708812260536398
humungous,49,50,17,9,3,0.8846153846153846,0.7837837837837838
defeat,75,78,41,20,41,0.29310344827586204,0.42990654205607476
orderedthe,7,7,5,4,6,0.07692307692307693,0.16666666666666666
commenter,16,18,8,8,11,0.18518518518518517,0.2830188679245283
leakage,31,6,10,13,40,-0.1267605633802817,-0.17777777777777778
caraway,40,35,20,8,7,0.7021276595744681,0.6666666666666666
midback,13,3,4,2,1,0.8571428571428571,0.6842105263157895
commented,1006,791,527,503,576,0.2718078381795196,0.24965229485396384
chemist,28,19,8,4,3,0.8064516129032258,0.7407407407407407
mooshoo,12,3,0,2,0,1.0,0.7647058823529411
greatthis,10,8,6,2,1,0.8181818181818182,0.7142857142857143
janae,16,3,1,1,2,0.7777777777777778,0.7272727272727273
janas,15,3,4,3,0,1.0,0.7142857142857143
cracks,296,196,123,117,272,0.04225352112676056,0.11691259931895573
gewnscht,8,26,9,2,4,0.3333333333333333,0.7
reviewsso,2,5,2,3,4,-0.3333333333333333,0.0
defend,86,48,39,32,174,-0.3384615384615385,-0.21176470588235294
analogous,9,2,3,6,4,0.38461538461538464,0.047619047619047616
greatthey,29,36,9,5,3,0.8125,0.7808219178082192
janel,30,15,4,1,2,0.875,0.875
janet,250,67,15,12,36,0.7482517482517482,0.736986301369863
janes,110,135,68,36,24,0.6417910447761194,0.6065573770491803
pledged,10,10,1,0,7,0.17647058823529413,0.48148148148148145
sdale,8,13,5,4,1,0.7777777777777778,0.6153846153846154
toowhich,11,8,1,2,1,0.8333333333333334,0.7272727272727273
matchsticks,6,12,4,0,2,0.5,0.8
janie,30,9,5,1,6,0.6666666666666666,0.6956521739130435
janis,31,11,7,3,8,0.5897435897435898,0.5849056603773585
homefries,113,163,86,49,13,0.7936507936507936,0.6331360946745562
janky,31,54,52,30,35,-0.06060606060606061,0.13333333333333333
reviewsit,5,4,5,3,4,0.1111111111111111,0.125
truffled,583,470,173,71,24,0.9209225700164745,0.8344947735191638
defrauded,2,0,1,1,13,-0.7333333333333333,-0.75
jamms,86,67,34,12,5,0.8901098901098901,0.8
jammy,15,13,5,2,0,1.0,0.8666666666666667
jamon,127,121,45,24,20,0.7278911564625851,0.6986301369863014
polaris,19,11,6,1,7,0.46153846153846156,0.5789473684210527
kathie,15,1,0,0,1,0.875,0.8823529411764706
halfdozen,87,94,33,43,25,0.5535714285714286,0.4538152610441767
jamun,101,121,57,26,15,0.7413793103448276,0.688212927756654
taramosalata,7,12,1,3,0,1.0,0.7272727272727273
downstair,9,8,4,1,5,0.2857142857142857,0.4782608695652174
saltines,11,20,13,14,11,0.0,0.10714285714285714
commensal,4,9,7,4,4,0.0,0.23809523809523808
phosphates,11,10,2,0,1,0.8333333333333334,0.9090909090909091
peddles,6,2,1,5,5,0.09090909090909091,-0.1111111111111111
peddler,7,2,3,2,3,0.4,0.2857142857142857
frightdome,2,5,6,6,5,-0.42857142857142855,-0.2222222222222222
fingerprinting,46,15,5,1,9,0.6727272727272727,0.7183098591549296
photofacials,14,7,1,0,9,0.21739130434782608,0.4
dissapoints,45,16,5,4,4,0.8367346938775511,0.7681159420289855
crabby,110,128,106,77,72,0.2087912087912088,0.22997416020671835
knowbut,27,30,9,13,14,0.3170731707317073,0.35714285714285715
peddled,3,4,2,2,5,-0.25,0.0
hotelscom,76,119,83,63,181,-0.4085603112840467,-0.11161731207289294
cannelle,17,17,3,2,2,0.7894736842105263,0.7894736842105263
jaman,14,2,2,0,1,0.8666666666666667,0.8823529411764706
jamal,26,12,3,3,5,0.6774193548387096,0.6521739130434783
kathys,44,26,10,7,17,0.4426229508196721,0.48936170212765956
witbier,7,10,7,3,0,1.0,0.7
jamba,375,375,182,123,118,0.5212981744421906,0.513622603430878
jambo,7,4,8,4,8,-0.06666666666666667,-0.043478260869565216
chickenpork,13,13,8,2,2,0.7333333333333333,0.7333333333333333
james,2455,814,290,186,346,0.752945376651196,0.7200736648250461
humongo,13,10,2,0,0,1.0,1.0
gymnastics,166,71,25,23,27,0.7202072538860104,0.6515679442508711
passiert,4,4,6,9,7,-0.2727272727272727,-0.3333333333333333
spongelike,8,2,6,1,0,1.0,0.8181818181818182
wchicken,61,42,22,14,13,0.6486486486486487,0.5846153846153846
hysterectomy,20,1,0,2,31,-0.21568627450980393,-0.2222222222222222
teammates,53,30,18,5,11,0.65625,0.6767676767676768
jamie,800,220,69,42,112,0.7543859649122807,0.737649063032368
cucamonga,15,7,4,6,2,0.7647058823529411,0.4666666666666667
jamil,15,0,3,0,1,0.875,0.875
konsistenz,7,6,10,7,5,0.16666666666666666,0.04
amusing,288,473,277,154,116,0.42574257425742573,0.47623666343355964
shucked,114,98,41,18,12,0.8095238095238095,0.7520661157024794
speziell,9,7,7,0,0,1.0,1.0
shucker,7,16,5,5,3,0.4,0.4838709677419355
mensch,12,6,1,1,0,1.0,0.8947368421052632
punter,0,10,4,1,3,-1.0,0.42857142857142855
ammunition,56,33,19,7,13,0.6231884057971014,0.6330275229357798
japan,1771,1032,392,209,178,0.8173422267829656,0.7573667711598746
ughhhh,8,10,13,14,22,-0.4666666666666667,-0.3333333333333333
element,662,539,331,137,148,0.6345679012345679,0.6164199192462988
restraint,137,143,62,48,36,0.5838150289017341,0.5384615384615384
hodges,13,5,0,0,0,1.0,1.0
southernmost,5,9,4,1,0,1.0,0.8666666666666667
disneylands,13,8,4,2,2,0.7333333333333333,0.68
harding,18,4,1,0,5,0.5652173913043478,0.6296296296296297
mystique,31,34,30,10,5,0.7222222222222222,0.625
barbecued,109,128,60,36,14,0.7723577235772358,0.6515679442508711
satchel,15,11,3,2,1,0.875,0.7931034482758621
barbecues,30,21,7,8,3,0.8181818181818182,0.6451612903225806
frivolous,22,13,11,12,13,0.2571428571428571,0.16666666666666666
schinken,11,9,10,3,2,0.6923076923076923,0.6
japon,22,38,12,1,0,1.0,0.9672131147540983
gyutan,9,5,2,1,0,1.0,0.8666666666666667
3pm7pm,14,28,3,4,2,0.75,0.75
campbells,57,41,44,82,77,-0.14925373134328357,-0.23735408560311283
rimmed,42,77,39,19,19,0.3770491803278688,0.5159235668789809
dollarthrifty,9,1,0,1,13,-0.18181818181818182,-0.16666666666666666
fruition,57,33,18,11,14,0.6056338028169014,0.5652173913043478
pastelito,15,10,3,4,0,1.0,0.7241379310344828
novanta,21,24,0,2,4,0.68,0.7647058823529411
drivethrough,194,236,138,83,186,0.021052631578947368,0.23032904148783978
becouse,5,0,2,2,13,-0.4444444444444444,-0.5
silenced,11,8,5,3,10,0.047619047619047616,0.1875
silences,11,12,4,6,8,0.15789473684210525,0.24324324324324326
crouched,5,4,5,2,5,0.0,0.125
fruitier,25,23,11,1,0,1.0,0.9591836734693877
pastelike,6,7,1,3,3,0.3333333333333333,0.3684210526315789
blockers,3,2,2,2,10,-0.5384615384615384,-0.4117647058823529
flourished,15,6,4,2,3,0.6666666666666666,0.6153846153846154
flourishes,17,17,10,2,2,0.7894736842105263,0.7894736842105263
discusting,1,3,4,7,63,-0.96875,-0.8918918918918919
estatic,17,7,1,2,3,0.7,0.6551724137931034
farewell,114,87,55,58,55,0.34911242603550297,0.2802547770700637
bethesda,3,7,5,2,0,1.0,0.6666666666666666
cheffinis,28,29,11,3,1,0.9310344827586207,0.8688524590163934
estates,23,18,2,2,5,0.6428571428571429,0.7083333333333334
reminisce,75,89,42,16,11,0.7441860465116279,0.7172774869109948
montecito,32,6,1,0,19,0.2549019607843137,0.3333333333333333
andere,54,68,74,47,34,0.22727272727272727,0.2019704433497537
anders,53,31,24,12,17,0.5142857142857142,0.48672566371681414
snacksdrinks,12,11,7,3,0,1.0,0.7692307692307693
3pm6pm,35,33,14,6,3,0.8421052631578947,0.7662337662337663
catastrophic,21,10,10,12,27,-0.125,-0.11428571428571428
wellshe,12,7,2,1,2,0.7142857142857143,0.7272727272727273
barstool,45,28,24,17,20,0.38461538461538464,0.32727272727272727
aplomb,45,31,11,4,1,0.9565217391304348,0.8765432098765432
hotdogs,497,519,269,163,137,0.5678233438485805,0.5440729483282675
juuuust,18,12,8,1,0,1.0,0.9354838709677419
kasbah,15,6,6,3,1,0.875,0.68
urself,29,13,12,5,20,0.1836734693877551,0.2537313432835821
bowlwhich,4,4,0,5,3,0.14285714285714285,0.0
jasen,18,3,1,1,0,1.0,0.9090909090909091
jaser,28,31,12,1,0,1.0,0.9666666666666667
airing,19,36,27,17,25,-0.13636363636363635,0.13402061855670103
prerolled,3,6,4,1,5,-0.25,0.2
aufgefallen,10,14,14,6,4,0.42857142857142855,0.4117647058823529
natalya,15,3,0,0,0,1.0,1.0
moonwalk,16,7,10,3,2,0.7777777777777778,0.6428571428571429
englishirish,2,8,5,2,1,0.3333333333333333,0.5384615384615384
charmante,26,22,6,5,1,0.9259259259259259,0.7777777777777778
sadies,7,9,3,2,0,1.0,0.7777777777777778
waiterwaitresses,10,15,4,3,4,0.42857142857142855,0.5625
baroque,25,26,7,3,0,1.0,0.8888888888888888
thieving,3,5,0,2,27,-0.8,-0.5675675675675675
schlechte,4,11,7,10,8,-0.3333333333333333,-0.09090909090909091
airier,8,11,6,3,0,1.0,0.7272727272727273
airbrush,353,29,16,9,37,0.8102564102564103,0.7850467289719626
undoing,15,14,4,4,3,0.6666666666666666,0.6111111111111112
jarod,13,1,1,2,4,0.5294117647058824,0.4
connexion,3,8,8,2,0,1.0,0.6923076923076923
jarry,26,24,8,0,2,0.8571428571428571,0.9230769230769231
natalia,41,24,1,0,4,0.8222222222222222,0.8840579710144928
natalie,400,88,46,25,40,0.8181818181818182,0.7649186256781193
serivice,5,5,2,2,6,-0.09090909090909091,0.1111111111111111
observers,9,4,3,0,4,0.38461538461538464,0.5294117647058824
vexing,7,6,3,2,1,0.75,0.625
covert,11,12,1,1,4,0.4666666666666667,0.6428571428571429
covers,1032,1040,487,391,558,0.2981132075471698,0.37173121482952665
3pm5pm,3,9,6,0,4,-0.14285714285714285,0.5
hotlinks,17,14,8,8,3,0.7,0.47619047619047616
majestic,177,141,34,29,10,0.893048128342246,0.7815126050420168
wellthe,62,49,31,38,22,0.47619047619047616,0.2982456140350877
mentality,174,125,101,69,145,0.09090909090909091,0.16569200779727095
suggestion,2625,2391,1012,694,793,0.5359859566998244,0.5426726126403199
impromptu,267,256,98,47,26,0.8225255972696246,0.7550335570469798
andddd,22,11,1,2,4,0.6923076923076923,0.6923076923076923
suggestive,58,60,29,25,22,0.45,0.4303030303030303
nowdefunct,7,12,10,4,1,0.75,0.5833333333333334
partying,945,1024,530,261,209,0.6377816291161178,0.6145961459614596
seaworld,7,9,4,1,5,0.16666666666666666,0.45454545454545453
foolishly,55,33,23,34,77,-0.16666666666666666,-0.11557788944723618
jared,469,199,78,32,76,0.7211009174311926,0.7216494845360825
cuticle,115,54,80,142,301,-0.44711538461538464,-0.4477124183006536
plazamidwood,39,44,19,7,1,0.95,0.8241758241758241
mentalist,30,14,2,1,5,0.7142857142857143,0.76
modique,7,7,3,0,2,0.5555555555555556,0.75
outreach,53,16,7,8,8,0.7377049180327869,0.6235294117647059
suggesting,588,360,192,160,219,0.45724907063197023,0.4287867370007536
fruitful,13,18,9,2,2,0.7333333333333333,0.7714285714285715
navons,17,33,22,12,9,0.3076923076923077,0.4084507042253521
breweries,600,529,233,94,45,0.8604651162790697,0.7807570977917981
awfuli,0,0,7,3,9,-1.0,-1.0
awfull,1,1,2,9,34,-0.9428571428571428,-0.9111111111111111
kindergarden,6,3,1,1,6,0.0,0.125
gilchrist,24,6,4,1,2,0.8461538461538461,0.8181818181818182
interessante,8,17,1,2,1,0.7777777777777778,0.7857142857142857
overallgreat,10,9,2,1,0,1.0,0.9
ultra,940,689,342,203,246,0.5851602023608768,0.5678537054860443
wellyou,26,14,9,8,9,0.4857142857142857,0.40350877192982454
pappadeaux,97,59,23,29,10,0.8130841121495327,0.6
carbone,12,2,1,6,1,0.8461538461538461,0.3333333333333333
mmmmmmmmmm,44,33,4,1,0,1.0,0.9743589743589743
unaccomodating,2,3,8,11,18,-0.8,-0.7058823529411765
dcouvertes,22,18,6,2,0,1.0,0.9047619047619048
courageous,18,11,1,0,2,0.8,0.8709677419354839
observing,101,99,70,43,62,0.2392638036809816,0.3114754098360656
ultas,11,7,4,9,7,0.2222222222222222,0.058823529411764705
unpleasing,2,1,3,8,2,0.0,-0.5384615384615384
midseptember,11,9,3,3,9,0.1,0.25
sandellas,10,5,1,0,1,0.8181818181818182,0.875
gemtlich,74,78,36,13,2,0.9473684210526315,0.8203592814371258
grabbagreen,30,29,1,5,3,0.8181818181818182,0.7611940298507462
lightening,156,72,42,18,36,0.625,0.6170212765957447
guiseppe,9,2,2,4,1,0.8,0.375
blockage,55,12,8,3,34,0.23595505617977527,0.28846153846153844
elwood,7,5,10,4,6,0.07692307692307693,0.09090909090909091
sandwichand,10,21,5,5,5,0.3333333333333333,0.5121951219512195
halfheartedly,9,9,10,20,24,-0.45454545454545453,-0.41935483870967744
waitperson,48,47,30,41,23,0.352112676056338,0.1949685534591195
mcfall,32,1,0,1,0,1.0,0.9411764705882353
refurbishment,21,44,30,12,14,0.2,0.42857142857142855
gorilla,71,52,25,16,27,0.4489795918367347,0.4819277108433735
bennigans,4,3,12,6,9,-0.38461538461538464,-0.36363636363636365
tartness,156,183,76,17,7,0.9141104294478528,0.8677685950413223
intention,422,327,206,245,485,-0.06945975744211687,0.012846517917511832
disgusts,5,6,3,9,29,-0.7058823529411765,-0.5510204081632653
lowprice,3,5,4,4,1,0.5,0.23076923076923078
landings,16,15,4,3,8,0.3333333333333333,0.47619047619047616
adelson,11,2,1,1,4,0.4666666666666667,0.4444444444444444
jason,2737,504,198,122,492,0.6952616909259832,0.6814526588845655
hodapp,5,4,4,3,2,0.42857142857142855,0.2857142857142857
